Process INIT
Execution for processFile[PERSONS to go...] 
CB [Calchin Oeste]:[Calchin Oeste - Río Segundo - Cordoba] [Calchin Oeste, Calchin Oeste, Cordoba]
CB [Costasacate]:[Costasacate - Río Segundo - Cordoba] [Costasacate, Costasacate, Cordoba]
CB [Luque]:[Luque - Río Segundo - Cordoba] [Luque, Luque, Cordoba]
CB [Pozo del Molle]:[Pozo del Molle - Río Segundo - Cordoba] [Pozo del Molle, Pozo del Molle, Cordoba]
CB [Ambul]:[Ambul - San Alberto - Cordoba] [Ambul, Ambul, Cordoba]
CB [Las Oscuras]:[Las Oscuras - San Alberto - Cordoba] [Las Oscuras, Las Oscuras, Cordoba]
CB [Nono]:[Nono - San Alberto - Cordoba] [Nono, Nono, Cordoba]
CB [San Pedro]:[San Pedro - San Alberto - Cordoba] [Villa Dolores - Villa Sarmiento - San Pe, San Pedro, Cordoba]
CB [Villa Sarmiento]:[Villa Sarmiento - San Alberto - Cordoba] [Villa Dolores - Villa Sarmiento - San Pe, Villa Sarmiento, Cordoba]
CB [La Paz]:[La Paz - San Javier - Cordoba] [La Paz, La Paz, Cordoba]
CB [Los Cerrillos]:[Los Cerrillos - San Javier - Cordoba] [Los Cerrillos, Los Cerrillos, Cordoba]
CB [Quebrada de Los Pozos]:[Quebrada de Los Pozos - San Javier - Cordoba] [Quebrada de Los Pozos, Quebrada de Los Pozos, Cordoba]
CB [Villa La Viña]:[Villa La Viña - San Javier - Cordoba] [Villa La Viña, Villa La Viña, Cordoba]
CB [Brinckmann]:[Brinckmann - San Justo - Cordoba] [Brinckmann, Brinckmann, Cordoba]
CB [Colonia Prosperidad]:[Colonia Prosperidad - San Justo - Cordoba] [Colonia Prosperidad, Colonia Prosperidad, Cordoba]
CB [Colonia Vignaud]:[Colonia Vignaud - San Justo - Cordoba] [Colonia Vignaud, Colonia Vignaud, Cordoba]
CB [El Tio]:[El Tio - San Justo - Cordoba] [El Tio, El Tio, Cordoba]
CB [La Tordilla]:[La Tordilla - San Justo - Cordoba] [La Tordilla, La Tordilla, Cordoba]
CB [Morteros]:[Morteros - San Justo - Cordoba] [Morteros, Morteros, Cordoba]
CB [Sacanta]:[Sacanta - San Justo - Cordoba] [Sacanta, Sacanta, Cordoba]
CB [Transito]:[Transito - San Justo - Cordoba] [Transito, Transito, Cordoba]
CB [Alta Gracia]:[Alta Gracia - Santa María - Cordoba] [Alta Gracia, Alta Gracia, Cordoba]
CB [Caseros Centro]:[Caseros Centro - Santa María - Cordoba] [Caseros Centro, Caseros Centro, Cordoba]
CB [Falda del Carmen]:[Falda del Carmen - Santa María - Cordoba] [Falda del Carmen, Falda del Carmen, Cordoba]
CB [La Perla]:[La Perla - Santa María - Cordoba] [La Perla, La Perla, Cordoba]
CB [Malagueño]:[Malagueño - Santa María - Cordoba] [Malagueño, Malagueño, Cordoba]
CB [San Nicolas]:[San Nicolas - Santa María - Cordoba] [San Nicolas, San Nicolas, Cordoba]
CB [Villa Ciudad de America (Loteo Diego De]:[Villa Ciudad de America (Loteo Diego De - Santa María - Cordoba] [Villa Ciudad de America (Loteo Diego De, Villa Ciudad de America (Loteo Diego De, Cordoba]
CB [Villa San Isidro - Jose de La Quintana]:[Villa San Isidro - Jose de La Quintana - Santa María - Cordoba] [Villa San Isidro - Jose de La Quintana, Villa San Isidro - Jose de La Quintana, Cordoba]
CB [Chuña Huasi]:[Chuña Huasi - Sobremonte - Cordoba] [Chuña Huasi, Chuña Huasi, Cordoba]
CB [Corralito]:[Corralito - Tercero Arriba - Cordoba] [Corralito, Corralito, Cordoba]
CB [Las Isletillas]:[Las Isletillas - Tercero Arriba - Cordoba] [Las Isletillas, Las Isletillas, Cordoba]
CB [Pampayasta Sur]:[Pampayasta Sur - Tercero Arriba - Cordoba] [Pampayasta Sur - Pampayasta Norte, Pampayasta Sur, Cordoba]
CB [Candelaria Sur]:[Candelaria Sur - Totoral - Cordoba] [Candelaria Sur, Candelaria Sur, Cordoba]
CB [Las Peñas]:[Las Peñas - Totoral - Cordoba] [Las Peñas, Las Peñas, Cordoba]
CB [Sinsacate]:[Sinsacate - Totoral - Cordoba] [Sinsacate, Sinsacate, Cordoba]
CB [El Tuscal]:[El Tuscal - Tulumba - Cordoba] [El Tuscal, El Tuscal, Cordoba]
CB [San Jose de Las Salinas]:[San Jose de Las Salinas - Tulumba - Cordoba] [San Jose de Las Salinas, San Jose de Las Salinas, Cordoba]
CB [Ana Zumaran]:[Ana Zumaran - Unión - Cordoba] [Ana Zumaran, Ana Zumaran, Cordoba]
CB [Canals]:[Canals - Unión - Cordoba] [Canals, Canals, Cordoba]
CB [Idiazabal]:[Idiazabal - Unión - Cordoba] [Idiazabal, Idiazabal, Cordoba]
CB [Morrison]:[Morrison - Unión - Cordoba] [Morrison, Morrison, Cordoba]
CB [Colonia San Adolfo]:[Colonia San Adolfo - Villarino - Buenos Aires] [Colonia San Adolfo, Colonia San Adolfo, Buenos Aires]
CB [Pedro Luro]:[Pedro Luro - Villarino - Buenos Aires] [Pedro Luro, Pedro Luro, Buenos Aires]
CB [Lima]:[Lima - Zárate - Buenos Aires] [Lima, Lima, Buenos Aires]
CB [El Rodeo]:[El Rodeo - Ambato - Catamarca] [El Rodeo, El Rodeo, Catamarca]
CB [Los Castillos]:[Los Castillos - Ambato - Catamarca] [Los Castillos, Los Castillos, Catamarca]
CB [Anquincila]:[Anquincila - Ancasti - Catamarca] [Anquincila, Anquincila, Catamarca]
CB [Chaquiago]:[Chaquiago - Andalgalá - Catamarca] [Chaquiago, Chaquiago, Catamarca]
CB [La Aguada]:[La Aguada - Andalgalá - Catamarca] [La Aguada, La Aguada, Catamarca]
CB [Barranca Larga]:[Barranca Larga - Belén - Catamarca] [Barranca Larga, Barranca Larga, Catamarca]
CB [Farallon Negro]:[Farallon Negro - Belén - Catamarca] [Farallon Negro, Farallon Negro, Catamarca]
CB [Londres]:[Londres - Belén - Catamarca] [Londres, Londres, Catamarca]
CB [Adolfo E. Carranza]:[Adolfo E. Carranza - Capayan - Catamarca] [Adolfo E. Carranza, Adolfo E. Carranza, Catamarca]
CB [Colonia Nueva Coneta]:[Colonia Nueva Coneta - Capayan - Catamarca] [Colonia Nueva Coneta, Colonia Nueva Coneta, Catamarca]
CB [Los Angeles]:[Los Angeles - Capayan - Catamarca] [Los Angeles, Los Angeles, Catamarca]
CB [San Fernando del Valle de Catamarca]:[San Fernando del Valle de Catamarca - Capital - Catamarca] [Gran San Fernando del Valle de Catamarca, San Fernando del Valle de Catamarca, Catamarca]
CB [Infanzon]:[Infanzon - El Alto - Catamarca] [Infanzon, Infanzon, Catamarca]
CB [Pomancillo Este]:[Pomancillo Este - Fray Mamerto Esquiú - Catamarca] [Pomancillo Este, Pomancillo Este, Catamarca]
CB [El Aybal]:[El Aybal - La Paz - Catamarca] [El Aybal, El Aybal, Catamarca]
CB [Icaño]:[Icaño - La Paz - Catamarca] [Icaño, Icaño, Catamarca]
CB [Las Palmitas]:[Las Palmitas - La Paz - Catamarca] [Las Palmitas, Las Palmitas, Catamarca]
CB [El Rosario]:[El Rosario - Paclin - Catamarca] [El Rosario, El Rosario, Catamarca]
CB [Las Lajas]:[Las Lajas - Paclin - Catamarca] [Las Lajas, Las Lajas, Catamarca]
CB [Apoyaco]:[Apoyaco - Pomán - Catamarca] [Apoyaco, Apoyaco, Catamarca]
CB [Mutquin]:[Mutquin - Pomán - Catamarca] [Mutquin, Mutquin, Catamarca]
CB [Sijan]:[Sijan - Pomán - Catamarca] [Sijan, Sijan, Catamarca]
CB [El Desmonte]:[El Desmonte - Santa María - Catamarca] [El Desmonte, El Desmonte, Catamarca]
CB [La Loma]:[La Loma - Santa María - Catamarca] [Loro Huasi - La Loma, La Loma, Catamarca]
CB [Santa Maria]:[Santa Maria - Santa María - Catamarca] [Santa Maria, Santa Maria, Catamarca]
CB [Lavalle]:[Lavalle - Santa Rosa - Catamarca] [Lavalle, Lavalle, Catamarca]
CB [Antinaco]:[Antinaco - Tinogasta - Catamarca] [Antinaco, Antinaco, Catamarca]
CB [Costa de Reyes]:[Costa de Reyes - Tinogasta - Catamarca] [Costa de Reyes, Costa de Reyes, Catamarca]
CB [Los Balverdis]:[Los Balverdis - Tinogasta - Catamarca] [Los Balverdis, Los Balverdis, Catamarca]
CB [Taton]:[Taton - Tinogasta - Catamarca] [Taton, Taton, Catamarca]
CB [San Isidro]:[San Isidro - Valle Viejo - Catamarca] [Gran San Fernando del Valle de Catamarca, San Isidro, Catamarca]
CB [Capilla Vieja]:[Capilla Vieja - Calamuchita - Cordoba] [Capilla Vieja, Capilla Vieja, Cordoba]
CB [Las Bajadas]:[Las Bajadas - Calamuchita - Cordoba] [Las Bajadas, Las Bajadas, Cordoba]
CB [Lutti]:[Lutti - Calamuchita - Cordoba] [Lutti, Lutti, Cordoba]
CB [San Ignacio (Loteo San Javier)]:[San Ignacio (Loteo San Javier) - Calamuchita - Cordoba] [San Ignacio (Loteo San Javier), San Ignacio (Loteo San Javier), Cordoba]
CB [Villa Alpina]:[Villa Alpina - Calamuchita - Cordoba] [Villa Alpina, Villa Alpina, Cordoba]
CB [Villa del Dique]:[Villa del Dique - Calamuchita - Cordoba] [Villa del Dique - Villa Rumipal, Villa del Dique, Cordoba]
CB [Villa Rumipal]:[Villa Rumipal - Calamuchita - Cordoba] [Villa del Dique - Villa Rumipal, Villa Rumipal, Cordoba]
CB [Agua de Oro]:[Agua de Oro - Colón - Cordoba] [Gran Cordoba, Agua de Oro, Cordoba]
CB [Colonia Tirolesa]:[Colonia Tirolesa - Colón - Cordoba] [Colonia Tirolesa, Colonia Tirolesa, Cordoba]
CB [El Manzano]:[El Manzano - Colón - Cordoba] [Gran Cordoba, El Manzano, Cordoba]
CB [La Granja]:[La Granja - Colón - Cordoba] [Gran Cordoba, La Granja, Cordoba]
CB [Mi Granja]:[Mi Granja - Colón - Cordoba] [Mi Granja, Mi Granja, Cordoba]
CB [Santa Elena]:[Santa Elena - Colón - Cordoba] [Santa Elena, Santa Elena, Cordoba]
CB [Villa El Fachinal - Parque Norte - Guiña]:[Villa El Fachinal - Parque Norte - Guiña - Colón - Cordoba] [Gran Cordoba, Villa El Fachinal - Parque Norte - Guiña, Cordoba]
CB [Cruz de Caña]:[Cruz de Caña - Cruz del Eje - Cordoba] [Cruz de Caña, Cruz de Caña, Cordoba]
CB [La Banda]:[La Banda - Cruz del Eje - Cordoba] [La Banda, La Banda, Cordoba]
CB [Los Chañaritos]:[Los Chañaritos - Cruz del Eje - Cordoba] [Los Chañaritos, Los Chañaritos, Cordoba]
CB [Tuclame]:[Tuclame - Cruz del Eje - Cordoba] [Tuclame, Tuclame, Cordoba]
CB [Huinca Renanco]:[Huinca Renanco - General Roca - Cordoba] [Huinca Renanco, Huinca Renanco, Cordoba]
CB [Pincen]:[Pincen - General Roca - Cordoba] [Pincen, Pincen, Cordoba]
CB [Villa Valeria]:[Villa Valeria - General Roca - Cordoba] [Villa Valeria, Villa Valeria, Cordoba]
CB [Etruria]:[Etruria - General San Martín - Cordoba] [Etruria, Etruria, Cordoba]
CB [Luca]:[Luca - General San Martín - Cordoba] [Luca, Luca, Cordoba]
CB [Tio Pujio]:[Tio Pujio - General San Martín - Cordoba] [Tio Pujio, Tio Pujio, Cordoba]
CB [Avellaneda]:[Avellaneda - Ischilín - Cordoba] [Avellaneda, Avellaneda, Cordoba]
CB [Esquina del Alambre]:[Esquina del Alambre - Ischilín - Cordoba] [Esquina del Alambre, Esquina del Alambre, Cordoba]
CB [San Pedro de Toyos]:[San Pedro de Toyos - Ischilín - Cordoba] [San Pedro de Toyos, San Pedro de Toyos, Cordoba]
CB [Bengolea]:[Bengolea - Juárez Celman - Cordoba] [Bengolea, Bengolea, Cordoba]
CB [General Deheza]:[General Deheza - Juárez Celman - Cordoba] [General Deheza, General Deheza, Cordoba]
CB [Pacheco de Melo]:[Pacheco de Melo - Juárez Celman - Cordoba] [Pacheco de Melo, Pacheco de Melo, Cordoba]
CB [Alejo Ledesma]:[Alejo Ledesma - Marcos Juárez - Cordoba] [Alejo Ledesma, Alejo Ledesma, Cordoba]
CB [Colonia Barge]:[Colonia Barge - Marcos Juárez - Cordoba] [Colonia Barge, Colonia Barge, Cordoba]
CB [General Baldissera]:[General Baldissera - Marcos Juárez - Cordoba] [General Baldissera, General Baldissera, Cordoba]
CB [Leones]:[Leones - Marcos Juárez - Cordoba] [Leones, Leones, Cordoba]
CB [Saira]:[Saira - Marcos Juárez - Cordoba] [Saira, Saira, Cordoba]
CB [Estancia de Guadalupe]:[Estancia de Guadalupe - Minas - Cordoba] [Estancia de Guadalupe, Estancia de Guadalupe, Cordoba]
CB [Tosno]:[Tosno - Minas - Cordoba] [Tosno, Tosno, Cordoba]
CB [San Geronimo]:[San Geronimo - Pocho - Cordoba] [San Geronimo, San Geronimo, Cordoba]
CB [La Cesira]:[La Cesira - Presidente Roque Sáenz Peña - Cordoba] [La Cesira, La Cesira, Cordoba]
CB [Rosales]:[Rosales - Presidente Roque Sáenz Peña - Cordoba] [Rosales, Rosales, Cordoba]
CB [Bialet Masse]:[Bialet Masse - Punilla - Cordoba] [Cosquin - Santa Maria de Punilla - Biale, Bialet Masse, Cordoba]
CB [Cosquin]:[Cosquin - Punilla - Cordoba] [Cosquin - Santa Maria de Punilla - Biale, Cosquin, Cordoba]
CB [La Falda]:[La Falda - Punilla - Cordoba] [La Falda - Huerta Grande - Valle Hermoso, La Falda, Cordoba]
CB [Quebrada de Luna]:[Quebrada de Luna - Punilla - Cordoba] [Quebrada de Luna, Quebrada de Luna, Cordoba]
CB [Tala Huasi]:[Tala Huasi - Punilla - Cordoba] [Villa Carlos Paz - San Antonio de Arredo, Tala Huasi, Cordoba]
CB [Villa Giardino]:[Villa Giardino - Punilla - Cordoba] [La Falda - Huerta Grande - Valle Hermoso, Villa Giardino, Cordoba]
CB [Villa Santa Cruz del Lago]:[Villa Santa Cruz del Lago - Punilla - Cordoba] [Tanti - Villa Santa Cruz del Lago - Esta, Villa Santa Cruz del Lago, Cordoba]
CB [Berrotaran]:[Berrotaran - Río Cuarto - Cordoba] [Berrotaran, Berrotaran, Cordoba]
CB [Coronel Moldes]:[Coronel Moldes - Río Cuarto - Cordoba] [Coronel Moldes, Coronel Moldes, Cordoba]
CB [Las Acequias]:[Las Acequias - Río Cuarto - Cordoba] [Las Acequias, Las Acequias, Cordoba]
CB [Malena]:[Malena - Río Cuarto - Cordoba] [Malena, Malena, Cordoba]
CB [San Basilio]:[San Basilio - Río Cuarto - Cordoba] [San Basilio, San Basilio, Cordoba]
CB [Villa El Chacay]:[Villa El Chacay - Río Cuarto - Cordoba] [Villa El Chacay, Villa El Chacay, Cordoba]
CB [Capilla de Los Remedios]:[Capilla de Los Remedios - Río Primero - Cordoba] [Capilla de Los Remedios, Capilla de Los Remedios, Cordoba]
CB [El Crispin]:[El Crispin - Río Primero - Cordoba] [El Crispin, El Crispin, Cordoba]
CB [La Puerta]:[La Puerta - Río Primero - Cordoba] [La Puerta, La Puerta, Cordoba]
CB [Monte del Rosario]:[Monte del Rosario - Río Primero - Cordoba] [Monte del Rosario, Monte del Rosario, Cordoba]
CB [Pueblo Comechingones]:[Pueblo Comechingones - Río Primero - Cordoba] [Pueblo Comechingones, Pueblo Comechingones, Cordoba]
CB [Cerro Colorado]:[Cerro Colorado - Río Seco - Cordoba] [Cerro Colorado, Cerro Colorado, Cordoba]
CB [Los Hoyos]:[Los Hoyos - Río Seco - Cordoba] [Los Hoyos, Los Hoyos, Cordoba]
CB [Sebastian Elcano]:[Sebastian Elcano - Río Seco - Cordoba] [Sebastian Elcano, Sebastian Elcano, Cordoba]
CB [Capilla del Carmen]:[Capilla del Carmen - Río Segundo - Cordoba] [Capilla del Carmen, Capilla del Carmen, Cordoba]
CB [Impira]:[Impira - Río Segundo - Cordoba] [Impira, Impira, Cordoba]
CB [Manfredi]:[Manfredi - Río Segundo - Cordoba] [Manfredi, Manfredi, Cordoba]
CB [Rincon]:[Rincon - Río Segundo - Cordoba] [Rincon, Rincon, Cordoba]
CB [Arroyo Los Patos]:[Arroyo Los Patos - San Alberto - Cordoba] [Arroyo Los Patos, Arroyo Los Patos, Cordoba]
CB [Las Rabonas]:[Las Rabonas - San Alberto - Cordoba] [Las Rabonas, Las Rabonas, Cordoba]
CB [Panaholma]:[Panaholma - San Alberto - Cordoba] [Panaholma, Panaholma, Cordoba]
CB [San Vicente]:[San Vicente - San Alberto - Cordoba] [San Vicente, San Vicente, Cordoba]
CB [Conlara]:[Conlara - San Javier - Cordoba] [Conlara, Conlara, Cordoba]
CB [La Poblacion]:[La Poblacion - San Javier - Cordoba] [La Poblacion, La Poblacion, Cordoba]
CB [Los Hornillos]:[Los Hornillos - San Javier - Cordoba] [Los Hornillos, Los Hornillos, Cordoba]
CB [San Javier Y Yacanto]:[San Javier Y Yacanto - San Javier - Cordoba] [San Javier Y Yacanto, San Javier Y Yacanto, Cordoba]
CB [Alicia]:[Alicia - San Justo - Cordoba] [Alicia, Alicia, Cordoba]
CB [Colonia Anita]:[Colonia Anita - San Justo - Cordoba] [Colonia Anita, Colonia Anita, Cordoba]
CB [Colonia San Bartolome]:[Colonia San Bartolome - San Justo - Cordoba] [Colonia San Bartolome, Colonia San Bartolome, Cordoba]
CB [Devoto]:[Devoto - San Justo - Cordoba] [Devoto, Devoto, Cordoba]
CB [Estacion Luxardo]:[Estacion Luxardo - San Justo - Cordoba] [Estacion Luxardo, Estacion Luxardo, Cordoba]
CB [Las Varas]:[Las Varas - San Justo - Cordoba] [Las Varas, Las Varas, Cordoba]
CB [Plaza Luxardo]:[Plaza Luxardo - San Justo - Cordoba] [Plaza Luxardo, Plaza Luxardo, Cordoba]
CB [San Francisco]:[San Francisco - San Justo - Cordoba] [San Francisco - Frontera, San Francisco, Cordoba]
CB [Trinchera]:[Trinchera - San Justo - Cordoba] [Trinchera, Trinchera, Cordoba]
CB [Anisacate]:[Anisacate - Santa María - Cordoba] [Anisacate - Villa La Bolsa - Villa Los A, Anisacate, Cordoba]
CB [Costa Azul]:[Costa Azul - Santa María - Cordoba] [Costa Azul, Costa Azul, Cordoba]
CB [La Boca del Rio]:[La Boca del Rio - Santa María - Cordoba] [La Boca del Rio, La Boca del Rio, Cordoba]
CB [La Rancherita]:[La Rancherita - Santa María - Cordoba] [Anisacate - Villa La Bolsa - Villa Los A, La Rancherita, Cordoba]
CB [Monte Ralo]:[Monte Ralo - Santa María - Cordoba] [Monte Ralo, Monte Ralo, Cordoba]
CB [Socavones]:[Socavones - Santa María - Cordoba] [Socavones, Socavones, Cordoba]
CB [Villa del Prado]:[Villa del Prado - Santa María - Cordoba] [Villa del Prado, Villa del Prado, Cordoba]
CB [Villa Sierras de Oro]:[Villa Sierras de Oro - Santa María - Cordoba] [Villa Sierras de Oro, Villa Sierras de Oro, Cordoba]
CB [Pozo Nuevo]:[Pozo Nuevo - Sobremonte - Cordoba] [Pozo Nuevo, Pozo Nuevo, Cordoba]
CB [Dalmacio Velez]:[Dalmacio Velez - Tercero Arriba - Cordoba] [Dalmacio Velez, Dalmacio Velez, Cordoba]
CB [Las Perdices]:[Las Perdices - Tercero Arriba - Cordoba] [Las Perdices, Las Perdices, Cordoba]
CB [Punta del Agua]:[Punta del Agua - Tercero Arriba - Cordoba] [Punta del Agua, Punta del Agua, Cordoba]
CB [Cañada de Luque]:[Cañada de Luque - Totoral - Cordoba] [Cañada de Luque, Cañada de Luque, Cordoba]
CB [Los Mistoles]:[Los Mistoles - Totoral - Cordoba] [Los Mistoles, Los Mistoles, Cordoba]
CB [Villa del Totoral]:[Villa del Totoral - Totoral - Cordoba] [Villa del Totoral, Villa del Totoral, Cordoba]
CB [Las Arrias]:[Las Arrias - Tulumba - Cordoba] [Las Arrias, Las Arrias, Cordoba]
CB [San Pedro Norte]:[San Pedro Norte - Tulumba - Cordoba] [San Pedro Norte, San Pedro Norte, Cordoba]
CB [Ballesteros]:[Ballesteros - Unión - Cordoba] [Ballesteros, Ballesteros, Cordoba]
CB [Chilibroste]:[Chilibroste - Unión - Cordoba] [Chilibroste, Chilibroste, Cordoba]
CB [Justiniano Posse]:[Justiniano Posse - Unión - Cordoba] [Justiniano Posse, Justiniano Posse, Cordoba]
CB [Noetinger]:[Noetinger - Unión - Cordoba] [Noetinger, Noetinger, Cordoba]
CB [Hilario Ascasubi]:[Hilario Ascasubi - Villarino - Buenos Aires] [Hilario Ascasubi, Hilario Ascasubi, Buenos Aires]
CB [Teniente Origone]:[Teniente Origone - Villarino - Buenos Aires] [Teniente Origone, Teniente Origone, Buenos Aires]
CB [Zarate]:[Zarate - Zárate - Buenos Aires] [Zarate, Zarate, Buenos Aires]
CB [Huaycama]:[Huaycama - Ambato - Catamarca] [Huaycama, Huaycama, Catamarca]
CB [Los Talas]:[Los Talas - Ambato - Catamarca] [Los Talas, Los Talas, Catamarca]
CB [La Candelaria]:[La Candelaria - Ancasti - Catamarca] [La Candelaria, La Candelaria, Catamarca]
CB [Choya]:[Choya - Andalgalá - Catamarca] [Choya, Choya, Catamarca]
CB [Antofagasta de La Sierra]:[Antofagasta de La Sierra - Antofagasta de la Sierra - Catamarca] [Antofagasta de La Sierra, Antofagasta de La Sierra, Catamarca]
CB [Belen]:[Belen - Belén - Catamarca] [Belen, Belen, Catamarca]
CB [Hualfin]:[Hualfin - Belén - Catamarca] [Hualfin, Hualfin, Catamarca]
CB [Los Nacimientos]:[Los Nacimientos - Belén - Catamarca] [Los Nacimientos, Los Nacimientos, Catamarca]
CB [Balde de La Punta]:[Balde de La Punta - Capayan - Catamarca] [Balde de La Punta, Balde de La Punta, Catamarca]
CB [Concepcion]:[Concepcion - Capayan - Catamarca] [Concepcion, Concepcion, Catamarca]
CB [Miraflores]:[Miraflores - Capayan - Catamarca] [Miraflores, Miraflores, Catamarca]
CB [Barrio Bancario]:[Barrio Bancario - Capital - Catamarca] [Barrio Bancario, Barrio Bancario, Catamarca]
CB [Los Corrales]:[Los Corrales - El Alto - Catamarca] [Los Corrales, Los Corrales, Catamarca]
CB [Pomancillo Oeste]:[Pomancillo Oeste - Fray Mamerto Esquiú - Catamarca] [Pomancillo Oeste, Pomancillo Oeste, Catamarca]
CB [El Bañado]:[El Bañado - La Paz - Catamarca] [El Bañado, El Bañado, Catamarca]
CB [La Dorada]:[La Dorada - La Paz - Catamarca] [La Dorada, La Dorada, Catamarca]
CB [Quiros]:[Quiros - La Paz - Catamarca] [Quiros, Quiros, Catamarca]
CB [La Bajada]:[La Bajada - Paclin - Catamarca] [La Bajada, La Bajada, Catamarca]
CB [Monte Potrero]:[Monte Potrero - Paclin - Catamarca] [Monte Potrero, Monte Potrero, Catamarca]
CB [Colpes]:[Colpes - Pomán - Catamarca] [Colpes, Colpes, Catamarca]
CB [Poman]:[Poman - Pomán - Catamarca] [Poman, Poman, Catamarca]
CB [Andalhuala]:[Andalhuala - Santa María - Catamarca] [Andalhuala, Andalhuala, Catamarca]
CB [El Puesto]:[El Puesto - Santa María - Catamarca] [El Puesto, El Puesto, Catamarca]
CB [Las Mojarras]:[Las Mojarras - Santa María - Catamarca] [Las Mojarras, Las Mojarras, Catamarca]
CB [Yapes]:[Yapes - Santa María - Catamarca] [Yapes, Yapes, Catamarca]
CB [Los Altos]:[Los Altos - Santa Rosa - Catamarca] [Los Altos, Los Altos, Catamarca]
CB [Banda de Lucero]:[Banda de Lucero - Tinogasta - Catamarca] [Banda de Lucero, Banda de Lucero, Catamarca]
CB [El Pueblito]:[El Pueblito - Tinogasta - Catamarca] [El Pueblito, El Pueblito, Catamarca]
CB [Medanitos]:[Medanitos - Tinogasta - Catamarca] [Medanitos, Medanitos, Catamarca]
CB [Tinogasta]:[Tinogasta - Tinogasta - Catamarca] [Tinogasta, Tinogasta, Catamarca]
CB [Santa Cruz]:[Santa Cruz - Valle Viejo - Catamarca] [Santa Cruz, Santa Cruz, Catamarca]
CB [El Corcovado - El Torreon]:[El Corcovado - El Torreon - Calamuchita - Cordoba] [El Corcovado - El Torreon, El Corcovado - El Torreon, Cordoba]
CB [Las Caleras]:[Las Caleras - Calamuchita - Cordoba] [Las Caleras, Las Caleras, Cordoba]
CB [Monte Ralo]:[Monte Ralo - Calamuchita - Cordoba] [Monte Ralo, Monte Ralo, Cordoba]
CB [San Ignacio (Loteo Velez Crespo)]:[San Ignacio (Loteo Velez Crespo) - Calamuchita - Cordoba] [San Ignacio (Loteo Velez Crespo), San Ignacio (Loteo Velez Crespo), Cordoba]
CB [Villa Amancay]:[Villa Amancay - Calamuchita - Cordoba] [Villa Amancay, Villa Amancay, Cordoba]
CB [Villa El Tala]:[Villa El Tala - Calamuchita - Cordoba] [Villa El Tala, Villa El Tala, Cordoba]
CB [Villa San Miguel]:[Villa San Miguel - Calamuchita - Cordoba] [Villa San Miguel, Villa San Miguel, Cordoba]
CB [Ascochinga]:[Ascochinga - Colón - Cordoba] [Ascochinga, Ascochinga, Cordoba]
CB [Colonia Vicente Aguero]:[Colonia Vicente Aguero - Colón - Cordoba] [Colonia Vicente Aguero, Colonia Vicente Aguero, Cordoba]
CB [Estacion Colonia Tirolesa]:[Estacion Colonia Tirolesa - Colón - Cordoba] [Estacion Colonia Tirolesa, Estacion Colonia Tirolesa, Cordoba]
CB [La Puerta]:[La Puerta - Colón - Cordoba] [La Puerta, La Puerta, Cordoba]
CB [Pajas Blancas]:[Pajas Blancas - Colón - Cordoba] [Pajas Blancas, Pajas Blancas, Cordoba]
CB [Tinoco]:[Tinoco - Colón - Cordoba] [Tinoco, Tinoco, Cordoba]
CB [Villa Los Llanos]:[Villa Los Llanos - Colón - Cordoba] [Villa Los Llanos, Villa Los Llanos, Cordoba]
CB [Cruz del Eje]:[Cruz del Eje - Cruz del Eje - Cordoba] [Cruz del Eje, Cruz del Eje, Cordoba]
CB [La Batea]:[La Batea - Cruz del Eje - Cordoba] [La Batea, La Batea, Cordoba]
CB [Media Naranja]:[Media Naranja - Cruz del Eje - Cordoba] [Media Naranja, Media Naranja, Cordoba]
CB [Villa de Soto]:[Villa de Soto - Cruz del Eje - Cordoba] [Villa de Soto, Villa de Soto, Cordoba]
CB [Italo]:[Italo - General Roca - Cordoba] [Italo, Italo, Cordoba]
CB [Ranqueles]:[Ranqueles - General Roca - Cordoba] [Ranqueles, Ranqueles, Cordoba]
CB [Arroyo Algodon]:[Arroyo Algodon - General San Martín - Cordoba] [Arroyo Algodon, Arroyo Algodon, Cordoba]
CB [La Laguna]:[La Laguna - General San Martín - Cordoba] [La Laguna, La Laguna, Cordoba]
CB [Pasco]:[Pasco - General San Martín - Cordoba] [Pasco, Pasco, Cordoba]
CB [Villa Albertina]:[Villa Albertina - General San Martín - Cordoba] [Villa Albertina, Villa Albertina, Cordoba]
CB [Cañada de Rio Pinto]:[Cañada de Rio Pinto - Ischilín - Cordoba] [Cañada de Rio Pinto, Cañada de Rio Pinto, Cordoba]
CB [Los Chañaritos]:[Los Chañaritos - Ischilín - Cordoba] [Los Chañaritos, Los Chañaritos, Cordoba]
CB [Villa Gutierrez]:[Villa Gutierrez - Ischilín - Cordoba] [Villa Gutierrez, Villa Gutierrez, Cordoba]
CB [Carnerillo]:[Carnerillo - Juárez Celman - Cordoba] [Carnerillo, Carnerillo, Cordoba]
CB [Huanchillas]:[Huanchillas - Juárez Celman - Cordoba] [Huanchillas, Huanchillas, Cordoba]
CB [Paso del Durazno]:[Paso del Durazno - Juárez Celman - Cordoba] [Paso del Durazno, Paso del Durazno, Cordoba]
CB [Arias]:[Arias - Marcos Juárez - Cordoba] [Arias, Arias, Cordoba]
CB [Colonia Italiana]:[Colonia Italiana - Marcos Juárez - Cordoba] [Colonia Italiana, Colonia Italiana, Cordoba]
